occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159711,2021-02-25/2021-08-19,3259,DNA sequence reads,3621,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541385,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,,Rhodotorula taiwanensis,species,ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,NCBI:741276,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_67:eaff7478ec6ead890059e44d44a40449b2d064b4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,3,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Caprellidae;Phtisica;Phtisica marina,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_67:eaff7478ec6ead890059e44d44a40449b2d064b4,NCBI:371501,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_90:637f21f8c44c9d505b2c56be51f829d90346ee31,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,6,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona intestinalis,urn:lsid:marinespecies.org:taxname:103732,Ciona intestinalis,Species,ASV_90:637f21f8c44c9d505b2c56be51f829d90346ee31,NCBI:7719,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_91:939e558b32b78c969ef3c4b3859ce026cc5ac35e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Platynereis;Platynereis massiliensis,urn:lsid:marinespecies.org:taxname:130418,Platynereis massiliensis,Species,ASV_91:939e558b32b78c969ef3c4b3859ce026cc5ac35e,NCBI:1623346,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_94:a16e2db071f99ed5fadde779d5cc9ca4d8943399,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,88,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Allantus;Allantus luctifer,,Eukaryota,domain,ASV_94:a16e2db071f99ed5fadde779d5cc9ca4d8943399,NCBI:621237,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_98:8af3ebccad9f8c542e2f9c45cc6e62b2a832494b,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,98,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Syllidia;Syllidia armata,urn:lsid:marinespecies.org:taxname:130198,Syllidia armata,Species,ASV_98:8af3ebccad9f8c542e2f9c45cc6e62b2a832494b,NCBI:378361,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_109:04f542535e685bc316e98b24fa564e2f4586e399,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,220,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Terebellida;Ctenodrilidae;Ctenodrilus;Ctenodrilus serratus,urn:lsid:marinespecies.org:taxname:129989,Ctenodrilus serratus,Species,ASV_109:04f542535e685bc316e98b24fa564e2f4586e399,NCBI:40315,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_143:755164885e8f1508b97793607e5f9fd3ccd22b5e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,5,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Spionida;Spionidae;Laonice;Laonice cirrata,urn:lsid:marinespecies.org:taxname:131128,Laonice cirrata,Species,ASV_143:755164885e8f1508b97793607e5f9fd3ccd22b5e,NCBI:868032,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_156:95388affe2f5790a2ca6ca4cd6947d586990dea8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema subsalsum,urn:lsid:marinespecies.org:taxname:148903,Thalassiosirales,Order,ASV_156:95388affe2f5790a2ca6ca4cd6947d586990dea8,NCBI:216763,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_166:60193cd8792c3325d061f8f337a79f5878790dd7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,255,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Blattodea;Blaberidae;Rhabdoblatta;Rhabdoblatta maculata,,Eukaryota,domain,ASV_166:60193cd8792c3325d061f8f337a79f5878790dd7,NCBI:2609392,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_171:8423779015e0bf3861481a6773a8538e2ae35eb8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,6,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Watersiporidae;Watersipora;Watersipora subtorquata,urn:lsid:marinespecies.org:taxname:111592,Watersipora subtorquata,Species,ASV_171:8423779015e0bf3861481a6773a8538e2ae35eb8,NCBI:193294,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_193:72d1fc8a17a593b983e3ded9f20202fb953ce374,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,23,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Lithodesmium;Lithodesmium variabile,,Eukaryota,domain,ASV_193:72d1fc8a17a593b983e3ded9f20202fb953ce374,NCBI:1514138,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_195:fa0b0e3cd8fa4f230c37a1171ff3503ab9929d68,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,30,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza subtenella,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_195:fa0b0e3cd8fa4f230c37a1171ff3503ab9929d68,NCBI:498704,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_205:be440871751f66ebc03a4fa1ca7097f63c75ed91,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa,urn:lsid:marinespecies.org:taxname:1337,Hydrozoa,Class,ASV_205:be440871751f66ebc03a4fa1ca7097f63c75ed91,NCBI:1390100,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_219:584bfdbb97cb98e60b18669254e6f11d0dc0bf37,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_219:584bfdbb97cb98e60b18669254e6f11d0dc0bf37,NCBI:991043,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_226:2b7277cd2832663c69145711f7eccfc6f45d5f12,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides violaceus,urn:lsid:marinespecies.org:taxname:148715,Botrylloides violaceus,Species,ASV_226:2b7277cd2832663c69145711f7eccfc6f45d5f12,NCBI:581057,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_240:3f9f1a1b12e1ca4d2cf0712cd0aa596a9fa1d0e2,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,2,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia slooffiae,,Eukaryota,domain,ASV_240:3f9f1a1b12e1ca4d2cf0712cd0aa596a9fa1d0e2,NCBI:76776,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_263:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,34,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chlorophyta;Pycnococcaceae;Pycnococcaceae;Pycnococcaceae;Pycnococcus;Pycnococcus provasolii,urn:lsid:marinespecies.org:taxname:376073,Pycnococcus provasolii,Species,ASV_263:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,NCBI:41880,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_289:c14c32bd7362944a7e71af059d95d8068df1de67,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,30,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Fucales;Phaeophyceae 5;Fucales;Himanthaliaceae;Himanthalia;Himanthalia elongata,urn:lsid:marinespecies.org:taxname:145551,Himanthalia elongata,Species,ASV_289:c14c32bd7362944a7e71af059d95d8068df1de67,NCBI:74478,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_295:948745cfbc23f64041b77c38c008122b48702637,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,9,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Pseudocerotidae;Nymphozoon;Nymphozoon bayeri,,Eukaryota,domain,ASV_295:948745cfbc23f64041b77c38c008122b48702637,NCBI:2763419,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_324:68ef82f951496612ec34482eb9e201e14e7e31be,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,11,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Desmarestiales;Phaeophyceae 10;Desmarestiales;Desmarestiaceae;Desmarestia;Desmarestia dudresnayi,,Eukaryota,domain,ASV_324:68ef82f951496612ec34482eb9e201e14e7e31be,NCBI:99931,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1:ASV_330:a8af84444391b34c4399d8bab14f4b4d43c874ee,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Plymouth_MBA1C_20200717_20200923,SAMEA115159766,2020-07-17/2020-09-23,5,DNA sequence reads,1962,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541440,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Plymouth Sound (http://marineregions.org/mrgid/24206),50.3674,-4.1544,GB,Plymouth_MBA1C,2.0,2.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_330:a8af84444391b34c4399d8bab14f4b4d43c874ee,NCBI:991043,ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1
